-0.05258024	0.05230531	-0.10883118	0.06416878	0.016337005	-0.035238948	-0.008205423	0.13354303	-0.029084627	0.016647793	0.008561122	0.07685066	0.05080284	0.17024137	-0.018572222	-0.06150904
0.018744435	0.10591017	-0.027935997	0.01454927	0.00026432332	-0.11737441	0.011694996	0.13560973	-0.15845153	-0.10356556	-0.023102414	0.037740946	-0.0013441807	0.11919727	-0.11052066	0.0362747
0.16995923	-0.10743244	0.13463362	-0.12928559	0.15498777	-0.1595472	0.08715716	-0.09224703	-0.20485911	-0.12823853	-0.12826577	-0.13041449	-0.15795982	-0.021866817	-0.13491642	0.16840772
0.06346848	0.10635292	-0.034944993	-0.011111761	0.045829248	-0.11944589	-0.008807345	0.0934367	-0.14056613	-0.028117966	-0.0038430064	0.022810047	0.022876404	0.10646251	-0.14441255	0.040947698
0.03652533	0.07321496	-0.003940075	-0.052453693	0.02762531	-0.13615707	0.051477827	0.08486315	-0.11821912	-0.14328952	-0.036025386	-0.0033872686	-0.078641936	0.0662802	-0.14748296	0.05982442
-0.0143770445	0.12423575	-0.13752203	0.09398776	-0.0054383567	-0.05211506	-0.0073758266	0.14069837	-0.14128737	0.0432739	0.043528706	0.051645447	0.09902915	0.19225307	-0.06360713	-0.047737814
0.050887905	0.005880349	0.03790754	-0.031457134	0.07669232	-0.17331055	0.08647272	0.015519197	-0.16816697	-0.12826218	-0.044191178	-0.06622239	-0.007919434	0.034969486	-0.1769471	0.08281305
0.059327573	0.0452099	0.040651042	-0.07618042	0.08203671	-0.1318119	0.12012791	0.054959133	-0.15140046	-0.06698532	-0.06866718	0.0022145559	-0.029101884	0.015139578	-0.14081874	0.06962492
0.11165993	-0.10488961	0.09606315	-0.12449532	0.07661231	-0.24107859	0.13166925	-0.025236076	-0.25318986	-0.20190923	-0.110560894	-0.08335189	-0.093190916	-0.026530255	-0.23869647	0.089287445
0.047754835	0.024526061	-0.026798237	-0.08090769	0.0031259866	-0.16156301	0.062321465	0.0579766	-0.18109167	-0.11129566	0.00994879	0.0018061583	-0.043680046	0.044481855	-0.13020921	0.08960882
-0.11700818	0.11241022	-0.112892985	0.1414794	-0.12270394	-0.030302245	-0.032182325	0.20481627	-0.08916116	0.0555684	0.1022838	0.10375501	0.0724624	0.22316104	-0.0010073924	-0.077731624
0.032596726	0.10511618	-0.0123633435	0.047828242	-0.01971642	-0.1432187	-0.0027674662	0.066773094	-0.11695686	-0.031616453	-0.024104701	0.09193173	-0.017765135	0.06916918	-0.1346621	-0.047439676
-0.04526597	0.14231974	-0.10370278	0.15871787	-0.052095912	0.041551296	-0.085158855	0.16147566	-0.019252153	0.07254346	0.0696684	0.09795255	0.07680265	0.16555949	0.034829047	-0.06735889
0.07717621	-0.048763778	0.010249623	-0.0743572	0.08666497	-0.10340946	0.0963768	-0.028512282	-0.14733903	-0.062451757	-0.07359582	-0.06945707	-0.045492984	-0.024566129	-0.13086416	0.066392265
0.039178286	0.14166303	-0.080657594	0.04565739	0.023638174	-0.05842499	0.049871556	0.1356088	-0.039623175	-0.06662545	0.07068512	0.07721119	0.048271637	0.16030206	-0.09653516	-0.01718538
0.02265634	0.057719152	-0.025311343	-0.014171353	0.042182907	-0.064643286	0.08254514	0.10890223	-0.14437373	-0.07555539	-0.018343208	0.0032396687	0.00329104	0.1187645	-0.09863172	0.015706053
-0.033029366	0.07278045	-0.098640695	0.073597796	-0.05415253	-0.00016129384	-0.069073364	0.1492674	-0.11873532	0.0105703445	0.09188948	0.04122487	0.085848674	0.16357738	-0.024408216	-0.024751468
-0.03632242	0.056416754	-0.13180648	0.075148575	-0.07435426	-0.017587522	-0.011447497	0.07124988	-0.12552725	0.018601723	0.07481629	0.072174504	0.0131746875	0.122017354	-0.08460121	-0.034916647
-0.0018925414	0.04061441	-0.026462644	-0.0053219795	0.028156908	-0.09082866	0.0822515	0.08318056	-0.091920815	-0.07447397	-0.03163181	0.04603202	-0.03855452	0.049386483	-0.07472984	0.059799187
-0.016379185	0.07533035	-0.048662316	-0.0023088737	-0.020855397	-0.05904891	-0.005436018	0.06814379	-0.111884646	-0.024475198	-0.025758768	-0.0023786786	-0.0030421996	0.07945417	-0.11066532	-0.0057367957
-0.1319381	0.14544436	-0.121333234	0.08197959	-0.11476362	0.084961355	-0.12986206	0.16871941	0.023385491	0.1053369	0.15243433	0.11068924	0.10987434	0.19131507	0.08862919	-0.12229841
0.22345604	-0.15668452	0.25209427	-0.2620792	0.16672987	-0.3184968	0.18951555	-0.15337479	-0.2772404	-0.24873236	-0.18134888	-0.20199834	-0.23930834	-0.15778823	-0.31348446	0.25182366
0.015903695	0.09818305	-0.04056137	0.02330762	-0.010956165	-0.060431894	-0.054799404	0.11824442	-0.11461416	0.026017535	-0.008622116	0.021797	0.0029122664	0.15494438	-0.04397846	-0.040875375
0.045768347	-0.0005100557	0.056194294	-0.097906716	0.13071041	-0.15543252	0.093967184	-0.03291551	-0.06767382	-0.07727257	-0.048490766	-0.038727157	-0.04272022	-0.06811047	-0.14733635	0.11891397
-0.04690868	0.16992345	-0.17477472	0.077542074	-0.0963536	0.040213656	-0.078474455	0.19390963	0.032546636	0.065862305	0.06428113	0.101226605	0.06070378	0.14899221	0.030636624	-0.10519538
-0.14044484	0.17028546	-0.1482739	0.10272993	-0.13257504	0.09684868	-0.10708039	0.17251687	0.02507668	0.12142959	0.115852214	0.1578419	0.11295555	0.22777648	0.112644404	-0.09386541
0.12144403	-0.057841305	0.04706668	-0.0751095	0.10235164	-0.06044005	0.11972349	-0.003897541	-0.10520875	-0.040864702	-0.047474038	-0.045635972	-0.104876325	0.039325777	-0.14317614	0.06981252
0.034295697	0.0041317553	-0.0048861583	-0.05226497	0.042940557	-0.12383337	0.01935491	0.06660449	-0.14103237	-0.02126195	-0.05008568	0.015326611	-0.007523846	0.05423787	-0.09280593	0.0046375957
0.14083639	-0.095477335	0.09689255	-0.12583719	0.09960383	-0.17107038	0.14877169	-0.0071074753	-0.21038646	-0.1657946	-0.07983286	-0.07875567	-0.14211923	-0.06700584	-0.21323201	0.1177899
-0.084670424	0.14105217	-0.14319654	0.0830659	-0.12881537	-0.037528425	-0.02473888	0.12417509	0.002519161	0.02559185	0.058934767	0.13344456	0.105387956	0.17842047	-0.023741389	-0.05435965
0.05440452	0.10031343	-0.08945559	-0.00036892414	0.023390586	-0.11041743	0.048779596	0.072794296	-0.0850897	-0.073786385	-0.0046000597	0.092502706	0.0151721565	0.089490585	-0.10525258	-0.04288295
-0.045456428	0.06355647	-0.065109104	0.059690394	-0.02160068	-0.013494492	-0.014396499	0.11620703	-0.021589823	-0.014400489	0.010176717	0.08087233	-0.002129652	0.13466853	-0.0047830995	0.027923796
0.00033749943	0.072702534	-0.05238006	0.017556837	-0.05779849	0.020940632	0.015530252	0.08928486	-0.057950184	0.027368303	0.044535942	0.10865196	0.015050287	0.09120026	0.0075768665	-0.05876819
-0.07245988	0.10212434	-0.1253728	0.09066036	-0.14834644	0.07241627	-0.11826053	0.13578855	0.067032315	0.128858	0.15861319	0.13938165	0.10311664	0.12575154	0.12635994	-0.086265266
0.10926313	-0.026541851	0.047783528	-0.027180476	0.09389112	-0.1446154	0.122626945	-0.020601567	-0.1325199	-0.06061692	-0.07023436	-0.0649937	-0.07580828	-0.031803675	-0.16813931	0.072969556
0.052968953	-0.010885549	0.00942262	-0.03500758	0.006658628	-0.045575228	0.04429166	0.023235828	-0.071250625	-0.12606783	-0.01473523	-0.0013985917	-0.020075453	0.0482716	-0.14694242	0.02387338
-0.062116172	0.074170284	-0.103061035	0.0820741	-0.1234923	0.04305397	-0.056848932	0.11486968	0.011447864	0.03590887	0.09643765	0.12560013	0.14167608	0.16100068	-0.002951767	-0.06118225
-0.08533132	0.0854065	-0.12939698	0.10246056	-0.094950266	0.06671281	-0.12273553	0.12631874	0.04710274	0.019392285	0.122993454	0.12685718	0.108443126	0.13819781	0.074357376	-0.06750308
0.07882901	-0.011082204	0.053759675	-0.03130118	0.029228352	-0.035122503	0.024132276	-0.051183183	-0.07339785	-0.04458091	-0.076671146	-0.06188689	0.009843522	0.0075145564	-0.08470436	0.09254033
